index	topic	tweets	date	username	likes	retweets	replies	hashtags	class
3341	Korupsi Indonesia Stadium Empat	Oleh karena itu adanya anggapan yg menyebutkan bahwa korupsi di Indonesia sudah masuk stadium 4, adl tidak benar. #EwakoJokowiAmin Sebagai gambaran, ucap @jokowi, tahun 1998 Indonesia adl salah satu negara terkorup di ASEAN dengan indeks persepsi korupsi 20.	2019-03-31 10:17:02+00:00	iina_surbakti	0	0	0	#EwakoJokowiAmin	True News
3342	Korupsi Indonesia Stadium Empat	Prabowo : Korupsi di Indonesia Ibarat Kanker Stadium 4 https://beritabeta.com/news/hukum/prabowo-korupsi-di-indonesia-ibarat-kanker-stadium-4/	2019-03-31 05:00:54+00:00	BeritabetaC	0	0	0		True News
3343	Korupsi Indonesia Stadium Empat	Singgung Jual Beli Jabatan, Prabowo: Korupsi di Indonesia Sudah Stadium Empat http://dlvr.it/R1t8nM	2019-03-31 02:36:33+00:00	SGMediaIslam	0	0	0		True News
3344	Korupsi Indonesia Stadium Empat	Gw udah liat pidatonya dia jawab gt pas pak jokowi tanya soal caleg mantan napi korupsi yg di acc wowo buat nyaleg lg. Statement wowo bertolak belakang dgn statemen dia sendiri yg bilang korupsi di indonesia sudah stadium 4 #PecatanLebihTNIdariTNI	2019-03-31 01:17:25+00:00	ekoaprie	0	0	0	#PecatanLebihTNIdariTNI	True News
3345	Korupsi Indonesia Stadium Empat	Singgung Jual Beli Jabatan, Prabowo: Korupsi di Indonesia Sudah Stadium Empat http://feedproxy.google.com/~r/kiblat/pjKV/~3/FFpS2gXQqfU/	2019-03-30 23:33:39+00:00	JokoHar25988325	0	0	0		True News
3346	Korupsi Indonesia Stadium Empat	Itukan menanggapi omongan wowo soal korupsi indonesia sudah stadium 4 pdhal ipk indonesia terhadap korupsi semakin baik. Perkara romi ya serahkan aja kod hukum yg penting jokowi gak bela gak intervensi 	2019-03-30 22:25:49+00:00	ekoaprie	0	0	0		True News
3347	Korupsi Indonesia Stadium Empat	Prabowo: Ibarat Penyakit, Korupsi di Indonesia Sudah Stadium Empat https://suarapalu.com/prabowo-ibarat-penyakit-korupsi-di-indonesia-sudah-stadium-empat/	2019-03-30 18:46:06+00:00	TaufanTomy	0	0	0		True News
3348	Korupsi Indonesia Stadium Empat	"#Repost from katadatacoid Dalam #DebatKeempatPilpres2019, prabowo mengatakan korupsi di Indonesia sudah sangat parah, mencapai stadium empat. @jokowi mengatakan indeks persepsi korupsi… https://www.instagram.com/p/BvpD4K5luYd/?utm_source=ig_twitter_share&amp;igshid=nw7ae4e8mwuc"	2019-03-30 17:54:34+00:00	Kenta_Schecter	0	0	0	#Repost #DebatKeempatPilpres2019	True News
3349	Korupsi Indonesia Stadium Empat	Korupsi Di Indonesia Sudah Stadium 4, Prabowo: Kami Akan Perbaiki Kualitas Hidup Aparat https://ift.tt/2JQKKpt	2019-03-30 16:20:16+00:00	citra_bu	0	0	0		True News
3350	Korupsi Indonesia Stadium Empat	Setuju dgn pak Prabowo stadium 4 utk korupsi di Indonesia. #JokowiDiambangKekalahan	2019-03-30 16:04:36+00:00	mamayuli	0	0	0	#JokowiDiambangKekalahan	True News
3351	Korupsi Indonesia Stadium Empat	Di Debat Capres, Prabowo Sebut Korupsi di Indonesia Stadium IV - Islampos https://www.islampos.com/di-debat-capres-prabowo-sebut-korupsi-di-indonesia-stadium-iv-141519/	2019-03-30 15:57:41+00:00	agnespramita	0	0	0		True News
3352	Korupsi Indonesia Stadium Empat	Korupsi Indonesia stadium 4, parah sekali. Bangsa ini sedang sakit, Kita harus mengobatinya. #SemuaJadiSaksi #PrabowoBentengNKRI #SaatnyaHarusBerubah #BergerakUntukUmat	2019-03-30 15:05:33+00:00	SemuaJadiSaksi	0	0	0	#SemuaJadiSaksi #PrabowoBentengNKRI #SaatnyaHarusBerubah #BergerakUntukUmat	True News
3353	Korupsi Indonesia Stadium Empat	Di Debat Capres, Prabowo Sebut Korupsi di Indonesia Stadium IV https://goo.gl/fb/pM8ueX	2019-03-30 15:02:19+00:00	_mediaislam	0	0	0		True News
3354	Korupsi Indonesia Stadium Empat	Visi Misi, Prabowo Sebut Korupsi Indonesia Stadium 4 https://beritautama.net/politik/visi-misi-prabowo-sebut-korupsi-indonesia-stadium-4/	2019-03-30 14:42:20+00:00	beritautamanet	0	0	0		True News
3355	Korupsi Indonesia Stadium Empat	Di Debat Capres, Prabowo Sebut Korupsi di Indonesia Stadium IV - Islampos 	2019-03-30 14:17:26+00:00	ajiseprian	0	0	0		True News
3356	Korupsi Indonesia Stadium Empat	Prabowo Sebut Korupsi di Indonesia sudah Stadium 4 #indonesia #merahputih #news #DebatPilpres2019 #sabtu #saturdaylive	2019-03-30 14:17:00+00:00	newsmerahputih	0	0	0	#indonesia #merahputih #news #DebatPilpres2019 #sabtu #saturdaylive	True News
3357	Korupsi Indonesia Stadium Empat	Prabowo Subianto: Korupsi di Indonesia Sudah Stadium Empat http://blog.sekseeh.com/berita/prabowo-subianto-korupsi-di-indonesia-sudah-stadium-empat/	2019-03-30 14:05:04+00:00	SekseehOnline	0	0	0		True News
3358	Korupsi Indonesia Stadium Empat	Prabowo Sebut Korupsi di Indonesia Sudah Stadium 4. 	2019-03-30 14:03:50+00:00	okezonenews	0	0	0		True News
3359	Korupsi Indonesia Stadium Empat	@null Prabowo Sebut Korupsi di Indonesia Sudah Stadium 4 Calon Presiden (Capres) nomor https://news.okezone.com/read/2019/03/30/605/2037193/prabowo-sebut-korupsi-di-indonesia-sudah-stadium-4	2019-03-30 14:02:27+00:00	KEZIAAM0UR	0	0	0		True News
3360	Korupsi Indonesia Stadium Empat	02: Korupsi di Indonesia sdh parah, stadium 4! Cara menangani koruptor ➡ Rangkul dan serukan hai koruptor sadarlah Dih... #DebatAsyikJokowi	2019-03-30 13:58:01+00:00	AminSiregar75	0	0	0	#DebatAsyikJokowi	True News
3361	Korupsi Indonesia Stadium Empat	Prabowo Subianto: Korupsi di Indonesia Sudah Stadium Empat http://jateng.tribunnews.com/2019/03/30/prabowo-subiantokorupsi-di-indonesia-sudah-stadium-empat lewat @tribunjateng	2019-03-30 13:42:51+00:00	tribunjateng	0	0	0		True News
3362	Korupsi Indonesia Stadium Empat	Prabowo ngemeng korupsi di indonesia stadium 4. Tapi pak......... Banyak caleg2 kubu bapak mantan koruptor :( piyeeee :(	2019-03-30 13:16:42+00:00	nungskip	0	0	0		True News
3363	Korupsi Indonesia Stadium Empat	Prabowo Subianto: Korupsi di Indonesia dalam tahap yang parah. Ibarat penyakit, ini stadium empat. #PrabowoBentengNKRI	2019-03-30 13:16:11+00:00	wakijosalim	0	0	0	#PrabowoBentengNKRI	True News
3364	Korupsi Indonesia Stadium Empat	02: lembaga pemerintah harus kuaf, baru negara kuat dan program bisa dilaksanakan. kalau korupsi, jual beli jabatan, program tidak jalan. kami akan bersihkan lembaga pemerintah. kita hilangkan korupsi. korupsi di Indonesia sudah stadium 4	2019-03-30 13:15:44+00:00	nroshita	0	0	0		True News
3365	Kotak Suara Dibakar Jambi	Sejumlah Kotak Suara Dibakar Orang Tak Dikenal Di Jambi http://dlvr.it/R36yvq	2019-04-19 11:29:04+00:00	Macan4sia	0	1	0		True News
3366	Kotak Suara Dibakar Jambi	Anggota Panwas Jambi Dianiaya Massa, Kotak dan Surat Suara Dibakar - VIVA 	2019-04-19 13:25:40+00:00	Shda_Agatha	1	0	0		True News
3367	Kotak Suara Dibakar Jambi	Ngurangin terus suara 02 di RC udh jadi hobynya.. Takutnya lumbung suara 02 ga di itung.. Kaya di jambi bnyak kotak suara 02 di bakar caleg pdip, di sumbar gudang penyimpanan kotak suara dibakar pdhl sumbar 90% suara juara 02 😭	2019-04-22 07:40:45+00:00	barcode_project	0	0	1		True News
3368	Kotak Suara Dibakar Jambi	Lbh dekat maknanya dgn surat suara yg dibakar oleh caleg tertentu di Jambi (kagok ngawur @alibutho058 ) haha	2019-04-24 16:40:43+00:00	yuyu_yuliawati	0	0	0		True News
3369	Kotak Suara Dibakar Jambi	Kotak Suara di Jambi Dibakar, KPU Putuskan Pemungutan Suara Ulang : Okezone News #AuditForensikKPU	2019-04-23 15:02:14+00:00	joe_bon_two	0	0	0	#AuditForensikKPU	True News
3370	Kotak Suara Dibakar Jambi	Di Jambi, prabowo subianto dan para pendukungnya berhasil membakar kotak suara. Mengenai gudang logistik yang memang dibakar oleh prabowo subianto dan para pendukungnya, saya lupa dimana tepatnya. 	2019-04-23 02:23:28+00:00	Gumanti95485609	0	0	0		True News
3371	Kotak Suara Dibakar Jambi	@null Kotak Suara di Jambi Dibakar, KPU Putuskan Pemungutan Suara Ulang Berdasarkan pe https://news.okezone.com/read/2019/04/22/606/2046642/kotak-suara-di-jambi-dibakar-kpu-putuskan-pemungutan-suara-ulang	2019-04-22 12:12:22+00:00	KEZIAAM0UR	0	0	0		True News
3372	Kotak Suara Dibakar Jambi	Ya coba aja lw itung 15 kotak suara dibakar di jambi	2019-04-21 13:27:14+00:00	Ajuna72749842	0	0	0		True News
3373	Kotak Suara Dibakar Jambi	"Anggota Panwascam di Jambi Dikeroyok, Kotak dan Surat Suara Dibakar https://amp.suara.com/news/2019/04/18/110157/anggota-panwascam-di-jambi-dikeroyok-kotak-dan-surat-suara-dibakar?utm_source=facebook&amp;utm_medium=fp"	2019-04-20 23:12:06+00:00	naturelifegroup	0	0	0		True News
3374	Kotak Suara Dibakar Jambi	Ini kejadian kedua, sebelumnya di Jambi 15 Kotak Suara berikut Surat Suara di dalamnya juga dibakar. Ini Suara Publik lho, bukan bungkus gorengan. Wajar jika Publik menganggap @KPU_ID bebal. Polisi ke mana? @DivHumas_Polri #SaveOurDemocracy	2019-04-20 12:56:34+00:00	fahri___	0	0	0	#SaveOurDemocracy	True News
3375	Kotak Suara Dibakar Jambi	15 Kotak Suara DPRD Jambi Dibakar OTK 	2019-04-20 09:17:42+00:00	Sornobi	0	0	0		True News
3376	Kotak Suara Dibakar Jambi	netizen : Liat Berita pagi ini di TV One saya baru betul2 PAHAM MEBGAPA KOTAK SUARA DIBUAT DARI KARDUS 😥 Berhubung 02 unggul di Jambi, kardus KPU dibakar oleh oknum utk menghilangkan bukti C1 	2019-04-20 06:20:20+00:00	gw_radikal	0	0	0		Misleading News
3377	Kotak Suara Dibakar Jambi	Surat suara dibakar di jambi... Aparat gak ada.. 	2019-04-20 04:04:29+00:00	flamboyan_123	0	0	0		True News
3378	Kotak Suara Dibakar Jambi	Surat suara yg dibakar di Jambi	2019-04-19 19:55:37+00:00	SrikayaNona	0	0	0		True News
3379	Kotak Suara Dibakar Jambi	15 Kotak Suara DPRD di Jambi Dibakar Orang Tak Dikenal https://terasjakarta.id/plugin/article/view/11702/15-kotak-suara-dprd-di-jambi-dibakar-orang-tak-dikenal	2019-04-19 16:58:07+00:00	linkkkokkk	0	0	0		True News
3380	Kotak Suara Dibakar Jambi	Sejumlah Kotak Suara Dibakar Orang Tak Dikenal Di Jambi https://www.nusanews.id/2019/04/sejumlah-kotak-suara-dibakar-orang-tak.html	2019-04-19 13:16:17+00:00	UstadzIshaq	0	0	0		True News
3381	Kotak Suara Dibakar Jambi	Masukan. ..ada berita di jambi ada kotak suara yg dibakar...jangan2 itu maksud kpu pakai kotak suara kardus? Untuk menghilangkan bukti2 suara...	2019-04-19 12:40:36+00:00	fanta_robbani	0	0	0		True News
3382	Kotak Suara Dibakar Jambi	Usut sampai tuntas @DivHumas_Polri @Dahnilanzar @fadlizon Sejumlah Kotak Suara Dibakar Orang Tak Dikenal Di Jambi https://rmol.co/amp/2019/04/19/386803/Sejumlah-Kotak-Suara-Dibakar-Orang-Tak-Dikenal-Di-Jambi-	2019-04-19 09:55:12+00:00	Pajajaran82	0	0	0		True News
3383	Kotak Suara Dibakar Jambi	15 kotak suara di Jambi dibakar orang tak dikenal, lucu yaaaa nekat banget	2019-04-19 07:31:51+00:00	GreenCitarum	0	0	0		True News
3384	Kotak Suara Dibakar Jambi	15 Kotak Suara DPRD di Jambi Dibakar OTK 	2019-04-19 04:55:21+00:00	detakco	0	0	0		True News
3385	Kotak Suara Dibakar Jambi	15 Kotak Suara DPRD Jambi Dibakar OTK Jambi | Realitas – 15 kotak suara DPRD di Sungai Penuh, Jambi, dibakar sekelompok orang tidak dikenal atau OTK, kasus ini diselidiki polisi. Kapolda Jambi, Irjen Muchlis AS, mengatakan, pihaknya sudah memerintahkan Dirreskrimum AKBP Edi Fa... 	2019-04-19 04:09:44+00:00	TuriminVanthat	0	0	0		True News
3386	Kotak Suara Dibakar Jambi	15 Kotak Suara DPRD di Sungai Penuh Jambi Dibakar http://sinarharapan.co/hukumdanpolitik/read/8108/15_kotak_suara_dprd_di_sungai_penuh_jambi_dibakar	2019-04-19 04:05:31+00:00	Sinar_Harapan	0	0	0		True News
3387	Kotak Suara Dibakar Jambi	#FaktualNews Belasan Kotak Surat Suara DPRD Jambi, Dibakar OTD https://faktualnews.co/2019/04/19/belasan-kotak-surat-suara-dprd-jambi-dibakar-otd/135772/	2019-04-19 03:52:18+00:00	faktualnewsco	0	0	0	#FaktualNews	True News
3388	Kotak Suara Dibakar Jambi	@null 15 Kotak Suara DPRD Jambi Dibakar OTK 15 kotak suara DPRD di Sungai Penuh, Jambi https://news.detik.com/read/2019/04/19/102358/4516986/10/15-kotak-suara-dprd-jambi-dibakar-otk	2019-04-19 03:33:21+00:00	G11RL	0	0	0		True News
3389	Kotak Suara Dibakar Jambi	15 Kotak Suara DPRD Jambi Dibakar OTK https://goo.gl/fb/wR6uAj	2019-04-19 03:31:11+00:00	kebenaran_21	0	0	0		True News
3390	Kotak Suara Dibakar Jambi	15 Kotak Suara DPRD Jambi Dibakar OTK 15 kotak suara DPRD di Sungai Penuh, Jambi https://news.detik.com/read/2019/04/19/102358/4516986/10/15-kotak-suara-dprd-jambi-dibakar-otk	2019-04-19 03:30:49+00:00	m18895	0	0	0		True News
3391	Kotak Suara Dibakar Jambi	@null 15 Kotak Suara DPRD Jambi Dibakar OTK 15 kotak suara DPRD di Sungai Penuh, Jambi 	2019-04-19 03:30:12+00:00	galxxs	0	0	0		True News
3392	Kotak Suara Dibakar Jambi	Kertas suara Dibakar Setelah selesai pencoblosan kotak dan kertas suara dibakar oleh oknum Peristiwa ini terjadi disalah satu TPS di Sungai Penuh Kerinci Jambi Nduk nduk,,,!! ada ada saja ya ulahmu #GorenganPemilu	2019-04-19 01:40:14+00:00	mnatsir17	0	0	0	#GorenganPemilu	True News
3393	KTP Prabowo	Viral 'KTP Prabowo', Timses Prabowo: Tidak Resmi dari Kami https://www.demokrasi.co/2018/11/viral-ktp-prabowo-timses-prabowo-tidak.html	2018-11-27 09:22:42+00:00	demokrasicoid	0	1	0		True News
3394	KTP Prabowo	Di tim relawn banyk tersbar tentg formulir KTP krtu tanda pendukung @prabowo @elangbc.@RiniNizar72. apkan benr akun ini memg di kelola oleh relawan prabowo atw di diknndalikan oleh pihak seblah dgn maksud dn tujuan yg lain #PrabowoSandi #2019GantiPresiden #PrabowoUntukINDONESIA	2018-11-26 03:25:41+00:00	Amar15566369	1	0	1	#PrabowoSandi #2019GantiPresiden #PrabowoUntukINDONESIA	True News
3395	KTP Prabowo	"hehehee....aq asline duwe kyk punyae wowo kui mbak...dari ngarso dalem sinuhun HB kesultanan http://yogya.tp seiring prkmbangan jaman gak tak gagas meneh.kcuali kl kturunan paling dekat &amp; sedarah di KTP pun bs ada gelar R 😋.beda jaman beda generasi."	2018-11-26 02:10:52+00:00	MARSUDI__	1	0	1		True News
3396	KTP Prabowo	Tapi ada satu grup relawan resmi yg malah menggerakan secara masiv utk pembuatan KTP Prabowo ini.	2018-11-27 13:18:31+00:00	Sandy93849638	1	0	0		True News
3397	KTP Prabowo	Timses Prabowo Terkait Beredar 'KTP Prabowo': Itu Gak Resmi, Bukan Dari Kami! 	2018-11-27 05:31:02+00:00	QqNyonya	1	0	0		True News
3398	KTP Prabowo	"Baru saja denger cerita dari asisten di rumah bhw suaminya yg kerja di walkot jakbar bagian kebersihan diminta utk mengumpulkan fotocopi ktp &amp; diminta coblos prabowo. Katanya kalau coblos 02 akan diberi uang. Mereka juga minta ftcopi ktp istri &amp; anaknya. Parah ya lingkungan PNS."	2018-12-01 04:54:52+00:00	widikurnia	0	0	1		Other 1
3399	KTP Prabowo	Prabowo non muslim sejati, hanya islam ktp karena menikah.	2018-11-30 15:47:46+00:00	FaGtng	0	0	1		Other 1
3400	KTP Prabowo	hm...islam ktp, ngaku islam tapi tidak mengerjakan rukun islam. NO SHOLAT 5 waktu sehari (wajib) Belum lagi sholat sunnah. NO PUASA DI BULAN SUCI RAMADHON (wajib). Belum lagi puasa sunnah. ZAKAT ??? NAIK HAJI ??? Hm...entahlah...hanya Allah SWT yg tau, pergi ke Makkah menemui RS	2018-11-29 23:52:15+00:00	FaGtng	0	0	1		Other 1
3401	KTP Prabowo	dh ga usah di tnggapin yg begituan...ga prlu ktp prabowo..bergerak nyata ja	2018-11-27 15:58:06+00:00	Raihan07806841	0	0	1		True News
3402	KTP Prabowo	Min mau tanya kalo ktpprabowo itu benar apa hoax? Itu dari tim prabowo sandi atau bukan?	2018-11-27 06:17:25+00:00	carikevolution_	0	0	1		True News
3403	KTP Prabowo	Sampaikan ke Ustadz Abdul Somad LC, MA, saya akan pilih Prabowo. Jika nanti negara ini dibawa ke masa Orba, jika nanti Islam hanya di KTP pemimpinnya, jika nanti Negeri ini hancur akibat perang saudara yg dimotori HTI, saya minta LPJ nya, Semoga ALLAH SWT juga meminta LPJ nya. 	2018-11-27 01:57:36+00:00	BoejangNoerdin	0	0	1		Other 1
3404	KTP Prabowo	Kalo ente bilangnya pribumi itu artinya ente sdh diskriminasi... Banyak nenek moyang dr luar indonesia sdh berasimilasi dengan orang indoneasia asli berarti tidak punya hak untuk diangkat mjd pengusaha nasional? Padahal di akta lahir ktp paspor tertera tulisan wni bkn wna	2018-12-01 23:02:33+00:00	SteeveDPEH	0	0	0		Misleading News
3405	KTP Prabowo	Yg mencegah ISLAM KTP elektronik...@Fahrihamzah @prabowo @jokowi @kapitraampera	2018-12-01 04:43:12+00:00	g2000_teguh	0	0	0		Other 1
3406	KTP Prabowo	Jgn bilang dablek ga ada RT ga bisa buat KTP lho	2018-11-30 10:35:56+00:00	IsmaelMbatu	0	0	0		True News
3407	KTP Prabowo	Aku ora arep demo mung wes jelas arahku...aku ktp Kodya Yogyakarta bagian dri DIY	2018-11-29 23:44:45+00:00	arrellisa	0	0	0		Other 1
3408	KTP Prabowo	ya2 mngkin anda hrus brfikir siapa yg bnr2 islam sm islam ktp	2018-11-29 15:38:03+00:00	demi_sutantyo	0	0	0		Other 1
3409	KTP Prabowo	Jelas lah Prabowo keturunan dari siapa coba... Islam KTP dia mah	2018-11-29 14:07:28+00:00	tebuire	0	0	0		Other 1
3410	KTP Prabowo	Klarifikasi ‘KTP @prabowo ’ http://www.surabayapagi.com/read/180230/2018/11/28/klarifikasi-ktp-prabowo.html	2018-11-29 07:30:00+00:00	SurabayaPagi	0	0	0		False News
3411	KTP Prabowo	"Itulah kode nya... pertahana sdh yakin menang. Sdh dipersiapkan lwt kebijakan2 utk menang mudah walau Tdk didukung khususnya umat Islam. Kebijakan Soal TKA, E KTP, orgil nyoblos, dll. Pak @Prabowo,@sandiuno hrs antisipasi kecurangan Atw akan kalah lg... lg &amp; lg..."	2018-11-28 23:55:24+00:00	Kencanacyber	0	0	0		False News
3412	KTP Prabowo	Kenapa? Ktika @Prabowo ajkan Kredit ke BI Cebong pada Ribut. Org satu ini mah cpecial! Lu skit di Opname di Rs, dia di depkes Lu urus KTP di kcamtan, dia lgsng ke Depdagri Wkt dia dftrin anaknya sklh aja lgsng ke Depdikbud Klo isi BBM gk ke SPBU tp lgsng Ke ESDM. Paham?	2018-11-28 15:09:22+00:00	fernandowang_	0	0	0		True News
3413	KTP Prabowo	Islam KTP kale.....wkwkwkw	2018-11-28 13:18:30+00:00	Muhammad_RM16	0	0	0		Other 1
3414	KTP Prabowo	KTP Prabowo Hoax Apa Bukan? Ini Penjelasannya https://www.ini2018.com/2018/11/ktp-prabowo-hoax-apa-bukan-ini.html	2018-11-28 09:13:26+00:00	rezamuzakir	0	0	0		True News
3415	KTP Prabowo	VIRAL KTP PRABOWO ! #2019GANTIKTP ! RELAWAN PRABOWO BERJIBAKU #2010PRABOWOPRESIDEN ! MANTAPS !: http://youtu.be/1bleznFYQLI?a via @YouTube	2018-11-28 06:41:20+00:00	651Safa	0	0	0	#2019GANTIKTP #2010PRABOWOPRESIDEN	True News
3416	KTP Prabowo	Heboh ‘KTP Prabowo’, Jubir Prabowo: Itu Bukan Buatan Kami https://www.payung-berita.com/heboh-ktp-prabowo-jubir-prabowo-itu-bukan-buatan-kami/ #payungberita #beritapolitik #KTPPrabowo #PrabowoMintaBantuanDana #SitusKTPPrabowo	2018-11-28 03:58:40+00:00	payungberita	0	0	0	#payungberita #beritapolitik #KTPPrabowo #PrabowoMintaBantuanDana #SitusKTPPrabowo	True News
3417	KTP Prabowo	*Inisiator ganti KTP menolak dihubungkan dengan berbagai organisasi terkait peluncuran Kartu Tanda Pendukung (KTP) Prabowo* http://ktpprabowo.com/klarifikasi-hoax-ktp-prabowo/	2018-11-28 01:17:34+00:00	iirkoe_	0	0	0		True News
3418	KTP Prabowo	"*SIARAN PERS* *BPN Prabowo-Sandi Bantah Galang Pembuatan KTP* Jakarta - Ketua bidang Organisasi dan Keanggotaan DPP Partai Gerindra, Prasetyo Hadi menegaskan bahwa Website http://www.ktpprabowo.com bukan bagian dari tim Prabowo-Sandi. ""Ini bukan... http://www.ktpprabowo.com/"	2018-11-27 17:08:56+00:00	VelixMady	0	0	0		True News
3419	KTP Prabowo	Dan harus di pulangkan semua saat pak @prabowo menang,dan yang paling penting jangan sampai ikut pilpres,relawan harus protes kalo ada yg ikut dan tes bahasa indonesianya,cek ktp nya	2018-11-27 16:57:11+00:00	pakarena1971	0	0	0		Other 1
3420	KTP Prabowo	Waspada!! - Rezim sontoloyo, Genderuwo, Tukang Tabok pd panik smp nyebar fitnah kek gini.. Dah basi tuh gorengan.. Kaga perlu pake KTP Prabowo segala.. Cukup perbuatan kita dukung No.2 ama do'a yg kenceng ke Allah.. Dah Itu Ajah.. Smp sini paham?? #2019PrabowoSandi AdilMakmur CBW	2018-11-27 16:15:00+00:00	irwank2k2	0	0	0	#2019PrabowoSandi	Misleading News
3421	KTP Prabowo	I liked a @YouTube video http://youtu.be/ssL0I57SYUs?a Timses Prabowo Bantah Buat Situs KTP Prabowo	2018-11-27 15:16:11+00:00	rahmanbinuang	0	0	0		True News
3422	KTP Prabowo	KTP PRABOWO ini HOAX dan pihak GERINDRA maupun Tim pemenangan tdk mengeluarkan link ini. http://ktpprabowo.com/ Terima kasih Ir.Hj.Athea Sarastiani MM Komandan RDPS Dapil PROVINSI JAWA BARAT Kota BEKASI - kota DEPOK	2018-11-27 11:50:13+00:00	aini_s	0	0	0		True News
3423	KTP Prabowo	BPN Prabowo-Sandi Tegaskan Tidak Galang Pembuatan KTP - https://nusantaranews.co/bpn-prabowo-sandi-tegaskan-tidak-galang-pembuatan-ktp/	2018-11-27 11:15:21+00:00	redaksiNN	0	0	0		True News
3424	KTP Prabowo	Viral Situs 'KTP Prabowo', Timses Prabowo: Tidak Resmi dari Kami https://ift.tt/2r88Orv	2018-11-27 10:23:21+00:00	HoaxMembangun	0	0	0		True News
3425	KTP Prabowo	Situs 'KTP Prabowo' Ilegal? - Warta Ekonomi https://www.wartaekonomi.co.id/read205131/situs-ktp-prabowo-ilegal.html	2018-11-27 09:10:03+00:00	WartaEkonomi	0	0	0		True News
3426	KTP Prabowo	"Viral 'KTP Prabowo', Timses Prabowo Bela Diri Bilang Begini https://www.bruniq.com/2018/11/viral-ktp-prabowo-timses-prabowo-bela.html?utm_source=dlvr.it&amp;utm_medium=facebook"	2018-11-27 08:51:08+00:00	re6arrock	0	0	0		True News
3427	KTP Prabowo	Viral 'KTP Prabowo', Timses Prabowo Bela Diri Bilang Begini http://dlvr.it/QsCCZ9	2018-11-27 08:49:48+00:00	rancahdotcom	0	0	0		True News
3428	KTP Prabowo	Viral Situs 'KTP Prabowo', Timses Prabowo: Tidak Resmi dari Kami http://bit.ly/2P4p1b1	2018-11-27 08:23:36+00:00	demokrasicoid	0	0	0		True News
3429	KTP Prabowo	"RT detikcom ""Sebuah situs 'KTP Prabowo' jadi viral di media sosial. BPN Prabowo Subianto-Sandiaga Uno memastikan situs itu bukan buatan timses. https://news.detik.com/berita/d-4319110/viral-ktp-prabowo-timses-prabowo-tidak-resmi-dari-kami?utm_campaign=detikcomsocmed&amp;utm_medium=oa&amp;utm_source=twitter&amp;utm_content=detikcom"""	2018-11-27 08:01:32+00:00	bayunurizky	0	0	0		True News
