index	topic	tweets	date	username	likes	retweets	replies	hashtags	class
1335	Mobil Jokowi Masuk Got	Udah masuk2 got belum yaa.. Udah bawa mobil esemka belum yaa	2019-03-16 14:41:44+00:00	RosidSambora1	4	0	1		Other 1
1336	Mobil Jokowi Masuk Got	Mau seperak tetep aja koruppp ..cebong ..parah Orang yg make duit sendiri mobil sendiri lu ributin Yang make pasilitas negara lo junjung tinggi . Cebong kebanyakan berenang di GOT kaya junjungan nya dulu wkwkwk	2019-03-17 06:55:00+00:00	Firman030699	0	0	2		Other 1
1337	Mobil Kampanye Berplat TNI	BEREDAR videomobil dinas diduga milik perwira TNI aktif terparkir dkt spanduk Capres-Cawapres 02 @prabowo @sandiuno. Dalam video viral tersebut tampak mobil dinas TNI bermerk Mitsubishi Pajero plat bernomor 3005-00, dikelilingi banyak warga. #LombokTotalJokowiAmin	2019-03-22 10:01:25+00:00	katakitatweet	14	6	5	#LombokTotalJokowiAmin	True News
1338	Mobil Kampanye Berplat TNI	Kapuspen Bantah Mobil Pembawa Logistik Prabowo-Sandi Milik TNI http://metrotvn.ws/yNLvV3qk	2019-03-22 10:45:27+00:00	Metro_TV	5	3	2		True News
1339	Mobil Kampanye Berplat TNI	Viral Mobil Dinas di Acara Prabowo, TNI Selidiki Ketidaknetralan Anggota 	2019-03-22 10:16:09+00:00	merdekadotcom	5	3	0		True News
1340	Mobil Kampanye Berplat TNI	Warganet sedang dihebohkan video tentang mobil berpelat Mabes TNI memasok logistik untuk acara pendukung Prabowo Subianto - Sandiaga S Uno. #Prabowo-Sandi 	2019-03-22 14:31:02+00:00	jpnncom	2	3	0	#Prabowo	True News
1341	Mobil Kampanye Berplat TNI	Viral Video Mobil Berplat TNI di Kampanye Prabowo-Sandi, Begini Penjelasan Mabes TNI #AkuSERUJI #MobilTNIDiAcaraPrabowoSandi #Pilpres2019 https://seruji.co.id/fokus/viral-video-mobil-berplat-tni-di-kampanye-prabowo-sandi-begini-penjelasan-mabes-tni/	2019-03-22 10:35:44+00:00	serujinews	2	3	0	#AkuSERUJI #MobilTNIDiAcaraPrabowoSandi #Pilpres2019	True News
1342	Mobil Kampanye Berplat TNI	"Bawaslu Sebut Mobil Berpelat TNI di Giat Relawan Prabowo Milik Purnawirawan https://www.liputan6.com/pilpres/read/3923991/bawaslu-sebut-mobil-berpelat-tni-di-giat-relawan-prabowo-milik-purnawirawan?utm_term=Autofeed&amp;utm_campaign=Echobox&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1553296315"	2019-03-22 23:20:58+00:00	liputan6dotcom	13	2	6		Other 1
1343	Mobil Kampanye Berplat TNI	Siapa Pemilik Mobil Berpelat Dinas TNI di Acara Prabowo-Sandi yang Viral? 	2019-03-22 12:15:28+00:00	liputan6dotcom	9	2	2		True News
1344	Mobil Kampanye Berplat TNI	Pihak TNI dan timses Prabowo-Sandi masih menyelidiki fakta sesungguhnya dari mobil tersebut. 	2019-03-22 23:36:32+00:00	kumparan	5	2	0		True News
1345	Mobil Kampanye Berplat TNI	Viral, Mobil Diduga Milik TNI Bawa Logistik Prabowo-Sandi http://metrotvn.ws/5b2qZrvN	2019-03-22 10:50:07+00:00	Metro_TV	5	2	0		True News
1346	Mobil Kampanye Berplat TNI	"Kata TNI Soal Video Viral Mobil Berpelat Dinas di Acara Prabowo https://nasional.tempo.co/read/1188216/kata-tni-soal-video-viral-mobil-berpelat-dinas-di-acara-prabowo?utm_source=Digital%20Marketing&amp;utm_medium=Twitter&amp;utm_campaign=Nasional_Guntur"	2019-03-22 13:05:25+00:00	korantempo	3	2	0		True News
1347	Mobil Kampanye Berplat TNI	#PopulerB1 2: Viral, Video Mobil TNI Bawa Logistik di Acara Kampanye Prabowo 	2019-03-22 20:00:46+00:00	Beritasatu	0	2	5	#PopulerB1	True News
1348	Mobil Kampanye Berplat TNI	Bawaslu Selidiki Video Mobil TNI di Kampanye Prabowo 	2019-03-22 12:45:23+00:00	republikaonline	5	1	19		True News
1349	Mobil Kampanye Berplat TNI	Nach lho .... Berarti ada yg nggak beres donk mobil / plat nomer tsb .... Smoga bsa cepat ktahuan ya mobil siapa itu sbenarnya .... Ditunggu ya 02. .... 😉😉😉 TNI Selidiki Mobil Berpelat Militer di Acara Prabowo http://share.babe.news/s/ZNxkvYQ	2019-03-22 14:35:20+00:00	Boemi_Pertiwi12	3	1	2		True News
1350	Mobil Kampanye Berplat TNI	"Bawaslu Tegur Pengemudi Mobil Pelat TNI yang Angkut Logistik Acara Prabowo https://news.detik.com/berita/d-4479654/bawaslu-tegur-pengemudi-mobil-pelat-tni-yang-angkut-logistik-acara-prabowo ""Panwascam Tanah Sereal kejadian di Kota Bogor, menegur yang bersangkutan pakai mobil pelat dinas. Kemudian diganti dengan pelat biasa,"" kata Rahmat Bagja."	2019-03-22 14:37:18+00:00	triwul82	3	1	1		Other 1
1351	Mobil Kampanye Berplat TNI	Bawaslu Sebut Mobil Dinas TNI Bawa Logistik di Acara Prabowo Milik Purnawirawan 	2019-03-22 13:51:04+00:00	merdekadotcom	2	1	2		Other 1
1352	Mobil Kampanye Berplat TNI	Viral Video Mobil Dinas TNI Angkut Sembako di Acara Capres 02 Prabowo-Sandi, Telah Diselidiki PM http://medan.tribunnews.com/2019/03/23/viral-video-mobil-dinas-tni-angkut-sembako-di-acara-capres-02-prabowo-sandi-telah-diselidiki-pm lewat @tribunmedan	2019-03-22 20:11:58+00:00	tribunmedan	2	1	0		True News
1353	Mobil Kampanye Berplat TNI	"BPN Prabowo Subianto-Sandiaga Uno mengaku tidak tahu tentang viral mobil berpelat dinas TNI mengangkut logistik di acara relawannya. https://news.detik.com/berita/d-4479494/viral-mobil-pelat-tni-bpn-prabowo-bantah-pakai-fasilitas-negara?utm_term=echobox&amp;utm_campaign=detikcomsocmed&amp;utm_medium=oa&amp;utm_content=detikcom&amp;utm_source=Twitter#Echobox=1553252300"	2019-03-22 10:58:21+00:00	detikcom	11	0	15		Other 1
1354	Mobil KPU Datangi Ruko	"Mobil Box KPU Berisi C1 Terparkir di Ruko Digital Print.HOAX! Hati"" #HoaxPemilu krn #FaktaPemilu Mobil box tsb milik percetakan Digital Print di kawasan Condet, yg mendapat order pencetakan alat peraga kampanye dr KPU Jakarta Timur &amp; tdk ada form C1 dlm mobil box tsb #KPUMelayani"	2019-04-23 13:39:22+00:00	KPU_ID	688	565	306	#HoaxPemilu #FaktaPemilu #KPUMelayani	True News
1355	Mobil KPU Datangi Ruko	"[SALAH] Satu Unit Mobil KPU Datangi Ruko Digital Printing di Condet, Diduga Berusaha Merubah Kertas atau Dokumen C1 ""... truk tersebut bukan milik KPU melainkan milik tempatnya bekerja. Truk tersebut ditempel stiker KPU karena dipakai ..."" http://bit.ly/2Ds8Jpn #LawanHoax"	2019-04-22 16:33:04+00:00	TurnBackHoax	152	224	16	#LawanHoax	True News
1356	Mobil KPU Datangi Ruko	Rugi gak di post! Barang bukti ! Mobil Logistik @KPU_ID mampir di Slah satu ruko DIGITAL PRINT di Condet,Jaktim Supirnya telah kabur. #KpuJanganCurang #2019PrabowoPresident08	2019-04-22 06:44:25+00:00	___Ghostababil_	48	36	5	#KpuJanganCurang #2019PrabowoPresident08	False News
1357	Mobil KPU Datangi Ruko	"Mobil Box KPU Berisi C1 Terparkir di Ruko Digital Print.HOAX! Hati"" #HoaxPemilu krn #FaktaPemilu Mobil box tsb milik percetakan Digital Print di kawasan Condet, yg mendapat order pencetakan alat peraga kampanye dr KPU Jakarta Timur &amp; tdk ada form C1 dlm mobil box tsb. via @KPU_ID"	2019-04-23 14:23:22+00:00	RadioElshinta	18	23	7	#HoaxPemilu #FaktaPemilu	True News
1358	Mobil KPU Datangi Ruko	#DokumenkanC1DiKecamatan Satu lagi Bukti Kecurangan Tertangkap Basah masyarakat Sebuah Mobil Logistic KPU beserta Barang Bukti Doct Pemilu. Depan Ruko Digital Printing Condet Raya Jakarta Timur. Sopir dan petugas yang membawa mobil tersebut Kabur #MauMenangKokMainCurang	2019-04-22 17:29:13+00:00	NasGlam	9	4	2	#DokumenkanC1DiKecamatan #MauMenangKokMainCurang	False News
1359	Mobil KPU Datangi Ruko	SATU UNIT MOBIL KPU DATANGI RUKO DIGITAL PRINTING DI CONDET, DIDUGA BERUSAHA MERUBAH KERTAS ATAU DOKUMEN C1 [DISINFORMASI] Beredar sebuah video berisi laporan yg mengaku tim sukses salah satu paslon peserta Pilpres 2019 Selengkapnya di http://bit.ly/2vh04S4 #JabarHantamHoaks	2019-04-24 11:35:41+00:00	jabarsaberhoaks	2	2	1	#JabarHantamHoaks	True News
1360	Mobil KPU Datangi Ruko	"Mobil Box KPU Berisi C1 Terparkir di Ruko Digital Print. HOAX !! Hati-hati #HoaxPemilu karena #FaktaPemilu Mobil box tersebut milik percetakan Digital Print di kawasan Condet, yang… https://www.instagram.com/p/BwmeQ2AADTf/?utm_source=ig_twitter_share&amp;igshid=1blhkfuju67h6"	2019-04-23 14:18:47+00:00	kpu_sultra	3	1	0	#HoaxPemilu #FaktaPemilu	True News
1361	Mobil KPU Datangi Ruko	Bidji lu pecah mobil tekanan KPU. Yang membuat apk daerah itu bukan digital printing di ruko pinggir jalan bahlul.	2019-04-22 14:24:31+00:00	ardi_riau	2	1	2		True News
1362	Mobil KPU Datangi Ruko	"Mobil Box KPU Berisi C1 Terparkir di Ruko Digital Print. HOAX ! Hati2 #HoaxPemilu krn #FaktaPemilu Mobil box trsbt milik percetakan Digital Print di kawasan Condet, yg mendapat order pencetakan alat peraga kampanye dari KPU Jakarta Timur &amp; tdk ada form C1 dlm mobil box tersebut. "	2019-04-24 03:17:03+00:00	KpuSibolga	2	1	0	#HoaxPemilu #FaktaPemilu	True News
1363	Mobil Prabowo Pemimpin ISIS	"Prabowo menggunakan mobil nopol B 264 RIS. Belakangan diketahui kendaraan itu dipinjamkan Chep Hernawan, pria yang mengaku eks 'Presiden' ISIS Indonesia. https://news.detik.com/berita-jawa-barat/d-4466042/ketua-ormas-garis-akui-pinjamkan-mobil-untuk-prabowo-tepis-isu-terkait-isis?utm_term=echoboxauto&amp;utm_campaign=detikcomsocmed&amp;utm_medium=oa&amp;utm_content=detikcom&amp;utm_source=Twitter#Echobox=1552474340"	2019-03-13 10:52:21+00:00	detikcom	211	177	189		True News
1364	Mobil Prabowo Pemimpin ISIS	"Prabowo Pakai Mobil Eks Donatur ISIS Saat Kampanye di Cianjur Nambah lagi boroknya Prabowo.. Makin nyungsep... #KalahkanCapresPelanggarHAM https://m.cnnindonesia.com/nasional/20190313124552-32-376845/prabowo-pakai-mobil-eks-donatur-isis-saat-kampanye-di-cianjur??utm_campaign=cnnsocmed&amp;utm_medium=oa&amp;utm_source=facebook"	2019-03-13 10:24:35+00:00	RizmaWidiono	236	154	30	#KalahkanCapresPelanggarHAM	True News
1365	Mobil Prabowo Pemimpin ISIS	Ini pengakuan penuh Chep H., ketua GARIS, yg memberangkatkan jihadis2 ke Suriah utk bergabung ke ISIS Dukungan penganut Khilafah ini disambut baik oleh @Prabowo dgn menerima 8 mobil pinjaman Chep H. utk kampanye Terbukti Prabowo memang pendukung Khilafah 	2019-03-13 14:04:30+00:00	SammiSoh	153	118	28		Misleading News
1366	Mobil Prabowo Pemimpin ISIS	Prabowo Subianto disebut menggunakan mobil eks donatur ISIS saat melakukan kunjungan politik ke Cianjur. Bagaimana faktanya? 	2019-03-13 10:54:58+00:00	TirtoID	57	37	12		True News
1367	Mobil Prabowo Pemimpin ISIS	"PRABOWO DNA DIKTATOR cenderung kejam, idk akan sungkan2 bekerja sama dgn GARIS. Ft 1: plat mobil yang digunakan saat kunjungan PS ke Cianjur (64RIS). 2: identitas pemilik mobil plat 64RIS. 3: refr: berita tempo &amp; merdeka, GARIS=Gerakan Reformis Islam Cianjur=ISIS Indonesia. "	2019-03-13 09:35:05+00:00	veriusjogja	15	22	2		Misleading News
1368	Mobil Prabowo Pemimpin ISIS	"Rame Ngamuknya Pak Prabowo diatas Mobil Penyandang dana milisi ISIS, tapi ternyata mobil yg dibuat kampanye ""B 0264 RIS"" Belum Bayar Pajak..? Benarkah ini mohon klarifikasinya @Samsatcianjur1 @SAMSATJAKARTA"	2019-03-13 14:15:59+00:00	yoyokzz	17	19	3		Other 1
1369	Mobil Prabowo Pemimpin ISIS	Nah....22nya udah ngaku, BPN ngaku mobil pinjaman dari ormas garis, dan pemilik mobil udah ngaku eks presiden isis indonesia. Gamblang, terang benderang....jadi benarkah prabowo DNA diktator ? Sila nilai sendiri 	2019-03-13 11:46:03+00:00	JangkarDKI	11	18	1		Misleading News
1370	Mobil Prabowo Pemimpin ISIS	Prabowo Pakai Mobil Eks Donatur ISIS Saat Kampanye di Cianjur... Bang @TeddyGusnaidi ada bahan utk menulis, nih... http://cnn.id/376845	2019-03-13 12:22:22+00:00	mochamadarip	12	7	0		True News
1371	Mobil Prabowo Pemimpin ISIS	https://news.detik.com/berita-jawa-barat/d-4466042/ketua-ormas-garis-akui-pinjamkan-mobil-untuk-prabowo-tepis-isu-terkait-isis Prabowo menggunakan mobil nopol B 264 RIS. Belakangan diketahui kendaraan itu dipinjamkan Chep Hernawan, pria yang mengaku eks 'Presiden' ISIS Indonesia.	2019-03-13 12:47:55+00:00	LoVeMaTa	6	6	1		True News
1372	Mobil Prabowo Pemimpin ISIS	Prabowo Pakai Mobil Eks Donatur ISIS Saat Kampanye di Cianjur ! Ketum Garis Chep Hernawan Akui pinjamkan 8 mobilnya untuk capres 02 Prabowo berkampanye di Cianjur pada Selasa (12/3), http://cnn.id/376845 @Dahnilanzar @PriaKolorIjo @fadlizon @Yaspayelunggam1 @BANGJAR14680450	2019-03-13 10:14:12+00:00	cagubnyinyir2	6	4	3		True News
1373	Mobil Prabowo Pemimpin ISIS	"Bangke nih dari TKN ..fitnah Prabowo di dukung ""ISIS"" karena memakai mobil Alphard hitam pinjaman yang mereka bilang yg punya mobil adalah kelompok ISIS... LAKNATULLAH bagi mereka yg fitnah terus pak Prabowo. #TumbangkanCapresPendusta"	2019-03-13 12:53:47+00:00	RomitsuT	14	3	2	#TumbangkanCapresPendusta	Misleading News
1374	Mobil Prabowo Pemimpin ISIS	Prabowo Pakai Mobil Eks Donatur ISIS Saat Kampanye di Cianjur ! Ketum Garis Chep Hernawan Akui pinjamkan 8 mobil untuk capres 02 Prabowo berkampanye di Cianjur pada Selasa (12/3), http://cnn.id/376845 @Dahnilanzar @fadlizon @YoyokSubandriy3 @SalamBudi1 @odie88rdz @hamaro_id	2019-03-13 10:18:55+00:00	cagubnyinyir2	3	2	0		True News
1375	Mobil Prabowo Pemimpin ISIS	Tv one bahas mobil yg dipakai pak Prabowo, bahas tuh yg pakai properti rakyat utk kampanye. Goreng terus sampai nyambung2 ke ISIS segala. #tvonecariribut #tvonecobadeligitimasi02	2019-03-13 13:00:54+00:00	Di258ana	2	2	0	#tvonecariribut #tvonecobadeligitimasi02	Misleading News
1376	Mobil Prabowo Pemimpin ISIS	Ketua Ormas GARIS Akui Pinjamkan Mobil untuk Prabowo, Tepis Isu Terkait ISIS https://news.detik.com/berita-jawa-barat/d-4466042/ketua-ormas-garis-akui-pinjamkan-mobil-untuk-prabowo-tepis-isu-terkait-isis	2019-03-13 12:56:38+00:00	Katty_Lisa24	2	2	0		True News
1377	Mobil Prabowo Pemimpin ISIS	Mobil ini ya min... Milik chep hermawan ketua dpp garis yang jadi donatur ratusan wni gabung isis..? Fix siapa dibelakang Prabowo...!! Mengerikan sekali...!! 	2019-03-13 10:47:41+00:00	Totok0912	2	2	0		Misleading News
1378	Mobil Prabowo Pemimpin ISIS	*Pokoke tolak #02 !*https://news.detik.com/berita-jawa-barat/d-4466042/ketua-ormas-garis-akui-pinjamkan-mobil-untuk-prabowo-tepis-isu-terkait-isis Prabowo menggunakan mobil nopol B 264 RIS. Belakangan diketahui kendaraan itu dipinjamkan Chep Hernawan, pria yang mengaku eks 'Presiden' ISIS Indonesia.	2019-03-13 11:42:26+00:00	semiaji_w	5	1	0		Misleading News
1379	Mobil Prabowo Pemimpin ISIS	https://news.detik.com/berita-jawa-barat/d-4466042/ketua-ormas-garis-akui-pinjamkan-mobil-untuk-prabowo-tepis-isu-terkait-isis Siapa dan memainkan APA..Tidak heran... Prabowo menggunakan mobil nopol B 264 RIS. Belakangan diketahui kendaraan itu dipinjamkan Chep Hernawan, pria yang mengaku eks 'Presiden' ISIS Indonesia.	2019-03-13 12:12:56+00:00	angelmaximilan	2	1	0		True News
1380	Mobil Prabowo Pemimpin ISIS	http://Indoharian.com - Prabowo Memakai Mobil ISIS, Saat Melakukan Kampanye http://dlvr.it/R0kwDp	2019-03-13 11:37:34+00:00	Indoharian	2	1	0		Misleading News
1381	Mobil Prabowo Pemimpin ISIS	"harusnya judulnya ""Prabowo gak sengaja naik mobil eks donatur ISIS"" ya 😂"	2019-03-13 09:07:27+00:00	asundamai	5	0	0		Other 2
1382	Mobil Prabowo Pemimpin ISIS	Sy tak akan mendebatmu, tapi Coba tunjukan saja 1 bukti valid klo @jokowi terafiliasi dengan PKI. Seperti sy akan tunjukan bukti valid prabowo terafiliasi dengan isis: mobil alpharf yg di pake di anjur adalah milik presiden isis di indonesia.	2019-03-13 16:47:20+00:00	Liononthetable	0	0	3		Misleading News
1383	Muhammadiyah Dukung Jokowi Ma'ruf	Loe aja yg Songong,Lihat video editan waktu kasus Penistaan agama Ahok,Malah digiring seenak Tempurung kosong aja...Video Hoax guna menyeret dan memfitnah Muhammadiyah mendukung calon Petahana.. 	2018-09-30 01:57:21+00:00	babgei1971	7	4	1		True News
1384	MUI Potong Tangan Koruptor	MUI Ajukan Aturan Potong Tangan Bagi Koruptor Usai Pilpres http://republika.co.id/berita/nasional/umum/19/01/01/pkmlr9349-mui-ajukan-aturan-potong-tangan-bagi-koruptor-usai-pilpres	2019-01-01 00:09:10+00:00	republikaonline	2140	765	347		False News
1385	MUI Potong Tangan Koruptor	MUI Ajukan Aturan Potong Tangan Bagi Koruptor! ''Kami akan mengajukan permohonan para maling dan koruptor, baik dengan bukti dan saksi tidak perlu dipenjara melainkan dipotong saja tangannya.'' http://republika.co.id/berita/nasional/umum/19/01/01/pkmlr9349-mui-ajukan-aturan-potong-tangan-bagi-koruptor-usai-pilpres	2019-01-01 11:33:15+00:00	MCAOps	73	29	1		False News
1386	MUI Potong Tangan Koruptor	MUI Ajukan Aturan Potong Tangan bagi Koruptor Usai Pilpres 	2019-01-01 08:03:57+00:00	geloraco	22	14	4		False News
1387	MUI Potong Tangan Koruptor	MUI Ajukan Aturan Potong Tangan Bagi Koruptor Usai Pilpres http://liputan-ummat.blogspot.com/2019/01/mui-ajukan-aturan-potong-tangan-bagi.html	2019-01-01 11:53:35+00:00	conan_idn	25	9	2		False News
1388	MUI Potong Tangan Koruptor	Kejakgung: Silakan MUI Usul Hukuman Potong Tangan Koruptor 	2019-01-02 11:56:29+00:00	republikaonline	8	9	0		Other 2
1389	MUI Potong Tangan Koruptor	Nih son @emerson_yuntho Ulama Gerakan 212 usulannya. Lu kan aktivis anti korupsi, masa Lu nggak dukung beliau ini @ustadtengkuzul. Kudunya Lu senang dn bangga bahkan dukung @prabowo dong. MUI Ajukan Aturan Potong Tangan Bagi Koruptor Usai Pilpres http://liputan-ummat.blogspot.com/2019/01/mui-ajukan-aturan-potong-tangan-bagi.html	2019-01-01 17:22:13+00:00	conan_idn	30	8	1		False News
1390	MUI Potong Tangan Koruptor	Selesai Pilpres, MUI Akan Usulkan Hukuman Potong Tangan Koruptor - http://VOA-ISLAM.COM https://shar.es/aaDLHI	2019-01-02 01:05:52+00:00	voaislam	12	8	0		False News
1391	MUI Potong Tangan Koruptor	MUI Ajukan Aturan Potong Tangan bagi Koruptor Usai Pilpres http://bit.ly/2Sv773v	2019-01-01 13:19:24+00:00	demokrasicoid	4	3	0		False News
1392	MUI Potong Tangan Koruptor	Syariat selamatkan Umat! Dukung 10000% @Dakwah_MUI @ustadtengkuzul MUI Ajukan Aturan Potong Tangan Bagi Koruptor Usai.. 	2019-01-01 13:01:51+00:00	SophiaNerissa	3	3	0		False News
1393	MUI Potong Tangan Koruptor	MUI Akan Ajukan Aturan Potong Tangan Bagi Koruptor Usai Pilpres http://percikaniman.id/2019/01/02/abiahukuman-koruptor-berbagai-negarahukuman-koruptor-berapa-tahunhukuman-bagi-koruptorhukuman-bagi-koruptor-dalam-islamhukuman-bagi-koruptor-di-berbagai-negarahukuman-bagi-koruptor-di-chinahuk/	2019-01-02 09:51:19+00:00	percikan_iman	2	2	0		False News
1394	MUI Potong Tangan Koruptor	"MUI Ajukan Aturan Potong Tangan bagi Koruptor Usai Pilpres ""Pemerintah memberi uang (sebanyak) itu untuk memberi makan maling,"" #2019GantiPresiden #2019PrabowoSandi #TahunBaruPresidenBaru #AdilMakmur https://www.gelora.co/2019/01/mui-ajukan-aturan-potong-tangan-bagi.html?m=1"	2019-01-01 09:37:32+00:00	12A5DA	4	1	0	#2019GantiPresiden #2019PrabowoSandi #TahunBaruPresidenBaru #AdilMakmur	False News
1395	MUI Potong Tangan Koruptor	Ada seorang mantan komisaris (dipecat) berbicara tentang kebohongan, dan punya wacana mau bangun monumen kebohongan. Kalau MUI usul potong tangan bagi koruptor, saya usul potong lidah utk kebohongan 	2019-01-01 11:50:07+00:00	pakBuena	3	1	3		False News
1396	MUI Potong Tangan Koruptor	Kata Waketum MUI Soal Usul Hukuman Potong Tangan Koruptor 	2019-01-01 18:11:02+00:00	republikaonline	2	1	1		True News
1397	MUI Potong Tangan Koruptor	Ntar Partai Ono Kadernya Buntung Semua 😂😂😂 MUI Ajukan Potong Tangan Bagi Koruptor. #TahunBaruPresidenBaru http://bitly.com/2F1uCy7	2019-01-01 22:29:12+00:00	JamalBoegis	2	1	0	#TahunBaruPresidenBaru	False News
1398	MUI Potong Tangan Koruptor	MUI Ajukan Aturan Potong Tangan Bagi Koruptor Usai Pilpres, Warganet: Tembak Mati http://bit.ly/2CKJbE1	2019-01-01 14:26:29+00:00	TerbaruIslam	2	1	0		False News
1399	MUI Potong Tangan Koruptor	MUI Ajukan Aturan Potong Tangan Bagi Koruptor Usai Pilpres https://www.portal-rakyat.com/2019/01/mui-ajukan-aturan-potong-tangan-bagi.html	2019-01-01 07:13:47+00:00	24hIslam	3	0	1		False News
1400	MUI Potong Tangan Koruptor	MUI Ajukan Aturan Potong Tangan Bagi Koruptor Usai Pilpres http://republika.co.id/r/pkmlr9349	2019-01-01 04:36:07+00:00	PutraErlangga_	3	0	0		False News
1401	MUI Potong Tangan Koruptor	Mantap nih, biar kapok tuh korutor MUI Ajukan Aturan Potong Tangan Bagi Koruptor Usai Pilpres http://republika.co.id/r/pkmlr9349	2019-01-01 05:43:26+00:00	aeko09	2	0	0		False News
1402	MUI Potong Tangan Koruptor	Modar...Buat koruptor !!! Setuju sekali potong tangan (jari) MUI Ajukan Aturan Potong Tangan Bagi Koruptor Usai Pilpres http://republika.co.id/berita/nasional/umum/19/01/01/pkmlr9349-mui-ajukan-aturan-potong-tangan-bagi-koruptor-usai-pilpres	2019-01-01 03:54:32+00:00	Djoe_Natha	2	0	0		False News
1403	Mujahidin Maluku Baduy Berunjuk Rasa	[Fakta atau Hoaks] Benarkah Mujahidin Maluku dan Suku Baduy ke Jakarta untuk berunjuk rasa ke KPU? Cek Faktanya disini: http://bit.ly/2wbGgzV	2019-05-22 05:53:23+00:00	tempodotco	9	7	2		Other 2
1404	Munir Dibunuh Setelah Kesaksian	Munir dibunuh sekitar 1 bulan setelah memberikan kesaksian bahwa Prabowo tidak bersalah soal pelanggaran HAM:)) Sampai disini fahamkan bong!!! #2019GantiPresiden #2019PrabowoSandi	2018-12-17 05:21:15+00:00	anonLokal	2275	1703	88	#2019GantiPresiden #2019PrabowoSandi	False News
